source_id,source_label,edge_type,target_id,target_label,aspect,condition,polarity,polarity_basis,book,page,section,evidence,pass,status,supersession_basis,general_rule_id,review_flag
psi_animal_telepathy,Animal Telepathy,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,111,MINOR DEVOTIONS: Animal Telepathy,explicit_rule,spell-scan,optional,,,
psi_animal_telepathy,Animal Telepathy,EXCLUDES,psi_domination,Domination,command and influence,,negates,derived,PHB,111,MINOR DEVOTIONS: Animal Telepathy,explicit_rule,spell-scan,optional,,,
psi_animal_telepathy,Animal Telepathy,FEEDS_INTO,rule_communication,Communication,speech with animals,,neutral,derived,PHB,111,MINOR DEVOTIONS: Animal Telepathy,explicit_rule,spell-scan,optional,,,
psi_astral_projection,Astral Projection,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,114,MAJOR SCIENCES: Astral Projection,explicit_rule,spell-scan,optional,,,
psi_astral_projection,Astral Projection,CROSS_REFERENCES,spell_astral_spell,Astral Spell,who may travel,,neutral,derived,PHB,114,MAJOR SCIENCES: Astral Projection,explicit_reference,spell-scan,optional,,,
psi_astral_projection,Astral Projection,GATES,rule_astral_plane,Astral Plane,means of reaching it,,enables,derived,PHB,114,MAJOR SCIENCES: Astral Projection,explicit_rule,spell-scan,optional,,,
psi_attack_ego_whip,Ego Whip,CONSUMES,psi_strength_points,Psionic Strength,point cost per usage,,neutral,derived,PHB,110,Attack Modes,explicit_rule,page-sweep,optional,,,
psi_attack_id_insinuation,Id Insinuation,CONSUMES,psi_strength_points,Psionic Strength,point cost per usage,,neutral,derived,PHB,110,Attack Modes,explicit_rule,page-sweep,optional,,,
psi_attack_mind_thrust,Mind Thrust,CONSUMES,psi_strength_points,Psionic Strength,point cost per usage,,neutral,derived,PHB,110,Attack Modes,explicit_rule,page-sweep,optional,,,
psi_attack_psychic_crush,Psychic Crush,CONSTRAINS,psi_defense_modes,Defense Mode,defenses left available,,worsens,read,PHB,110,Attack Modes,explicit_rule,page-sweep,optional,,,
psi_attack_psychic_crush,Psychic Crush,CONSUMES,psi_strength_points,Psionic Strength,point cost per usage,,neutral,derived,PHB,110,Attack Modes,explicit_rule,page-sweep,optional,,,
psi_aura_alteration,Aura Alteration,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,114,MAJOR SCIENCES: Aura Alteration,explicit_rule,spell-scan,optional,,,
psi_aura_alteration,Aura Alteration,CROSS_REFERENCES,spell_remove_curse,Remove Curse,performs the same removal,,neutral,derived,PHB,114,MAJOR SCIENCES: Aura Alteration,explicit_reference,spell-scan,optional,,,
psi_aura_alteration,Aura Alteration,EXCLUDES,spell_geas,Geas,removal of the aura,,negates,derived,PHB,114,MAJOR SCIENCES: Aura Alteration,explicit_rule,spell-scan,optional,,,
psi_aura_alteration,Aura Alteration,EXCLUDES,spell_quest,Quest,removal of the aura,,negates,derived,PHB,114,MAJOR SCIENCES: Aura Alteration,explicit_rule,spell-scan,optional,,,
psi_aura_alteration,Aura Alteration,MODIFIES,sys_alignment,Alignment,shows a false alignment,,neutral,read,PHB,114,MAJOR SCIENCES: Aura Alteration,explicit_rule,spell-scan,optional,,,
psi_body_control,Body Control,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,114,MAJOR SCIENCES: Body Control,explicit_rule,spell-scan,optional,,,
psi_body_control,Body Control,GATES,rule_water_breathing,Breathing,breathing under water,,enables,derived,PHB,114,MAJOR SCIENCES: Body Control,explicit_rule,spell-scan,optional,,,
psi_body_control,Body Control,MODIFIES,cbt_damage,Damage,environmental damage,,improves,read,PHB,114,MAJOR SCIENCES: Body Control,explicit_rule,spell-scan,optional,,,
psi_body_equilibrium,Body Equilibrium,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,111,MINOR DEVOTIONS: Body Equilibrium,explicit_rule,spell-scan,optional,,,
psi_body_equilibrium,Body Equilibrium,CROSS_REFERENCES,spell_feather_fall,Feather Fall,effect when falling,,neutral,derived,PHB,111,MINOR DEVOTIONS: Body Equilibrium,explicit_reference,spell-scan,optional,,,
psi_body_equilibrium,Body Equilibrium,MODIFIES,ex_movement_rate,Movement Rate,surfaces that bear weight,,improves,read,PHB,111,MINOR DEVOTIONS: Body Equilibrium,explicit_rule,spell-scan,optional,,,
psi_body_weaponry,Body Weaponry,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,111,MINOR DEVOTIONS: Body Weaponry,explicit_rule,spell-scan,optional,,,
psi_body_weaponry,Body Weaponry,MODIFIES,cbt_armor_class,Armor Class,the body as armour,,improves,read,PHB,111,MINOR DEVOTIONS: Body Weaponry,explicit_rule,spell-scan,optional,,,
psi_body_weaponry,Body Weaponry,MODIFIES,cbt_damage,Damage,the body as weapon,,improves,read,PHB,111,MINOR DEVOTIONS: Body Weaponry,explicit_rule,spell-scan,optional,,,
psi_cell_adjustment,Cell Adjustment,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,112,MINOR DEVOTIONS: Cell Adjustment,explicit_rule,spell-scan,optional,,,
psi_cell_adjustment,Cell Adjustment,MODIFIES,rule_disease,Disease,disease cured,,improves,read,PHB,112,MINOR DEVOTIONS: Cell Adjustment,explicit_rule,spell-scan,optional,,,
psi_cell_adjustment,Cell Adjustment,MODIFIES,rule_hit_points,Hit Points,wounds healed,,improves,read,PHB,112,MINOR DEVOTIONS: Cell Adjustment,explicit_rule,spell-scan,optional,,,
psi_clairaudience,Clairaudience,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,112,MINOR DEVOTIONS: Clairaudience,explicit_rule,spell-scan,optional,,,
psi_clairaudience,Clairaudience,CROSS_REFERENCES,spell_clairaudience,Clairaudience,areas scanned,,neutral,derived,PHB,112,MINOR DEVOTIONS: Clairaudience,explicit_reference,spell-scan,optional,,,
psi_clairvoyance,Clairvoyance,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,112,MINOR DEVOTIONS: Clairvoyance,explicit_rule,spell-scan,optional,,,
psi_clairvoyance,Clairvoyance,CROSS_REFERENCES,spell_clairvoyance,Clairvoyance,areas scanned,,neutral,derived,PHB,112,MINOR DEVOTIONS: Clairvoyance,explicit_reference,spell-scan,optional,,,
psi_clairvoyance,Clairvoyance,GATES,psi_molecular_agitation,Molecular Agitation,the item in view,,enables,derived,PHB,113,MINOR DEVOTIONS: Molecular Agitation,explicit_rule,spell-scan,optional,,,
psi_defense_intellect_fortress,Intellect Fortress,CONSUMES,psi_strength_points,Psionic Strength,point cost per usage,,neutral,derived,PHB,110,Defense Modes,explicit_rule,page-sweep,optional,,,
psi_defense_intellect_fortress,Intellect Fortress,MODIFIES,psi_defense_modes,Defense Mode,defense available nearby,,improves,read,PHB,111,Defense Modes,explicit_rule,page-sweep,optional,,,
psi_defense_intellect_fortress,Intellect Fortress,MODIFIES,save_spell,Spell,saves of nearby non-psionics,versus psionic blast,improves,read,PHB,111,Defense Modes,explicit_rule,page-sweep,optional,,,
psi_defense_mental_barrier,Mental Barrier,CONSUMES,psi_strength_points,Psionic Strength,point cost per usage,,neutral,derived,PHB,110,Defense Modes,explicit_rule,page-sweep,optional,,,
psi_defense_mind_blank,Mind Blank,CONSUMES,psi_strength_points,Psionic Strength,point cost per usage,,neutral,derived,PHB,110,Defense Modes,explicit_rule,page-sweep,optional,,,
psi_defense_thought_shield,Thought Shield,CONSUMES,psi_strength_points,Psionic Strength,point cost per usage,,neutral,derived,PHB,110,Defense Modes,explicit_rule,page-sweep,optional,,,
psi_defense_tower_iron_will,Tower of Iron Will,CONSUMES,psi_strength_points,Psionic Strength,point cost per usage,,neutral,derived,PHB,110,Defense Modes,explicit_rule,page-sweep,optional,,,
psi_defense_tower_iron_will,Tower of Iron Will,MODIFIES,psi_defense_modes,Defense Mode,defense available nearby,,improves,read,PHB,111,Defense Modes,explicit_rule,page-sweep,optional,,,
psi_defense_tower_iron_will,Tower of Iron Will,MODIFIES,save_spell,Spell,saves of nearby non-psionics,versus psionic blast,improves,read,PHB,111,Defense Modes,explicit_rule,page-sweep,optional,,,
psi_detection_good_evil,Detection of Good or Evil,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,112,MINOR DEVOTIONS: Detection of Good or Evil,explicit_rule,spell-scan,optional,,,
psi_detection_good_evil,Detection of Good or Evil,FEEDS_INTO,sys_alignment,Alignment,the aura read,,neutral,derived,PHB,112,MINOR DEVOTIONS: Detection of Good or Evil,explicit_rule,spell-scan,optional,,,
psi_detection_good_evil,Detection of Good or Evil,RESOLVED_BY,save_spell,Spell,save for exact alignment,,governs,derived,PHB,112,MINOR DEVOTIONS: Detection of Good or Evil,explicit_rule,spell-scan,optional,,,
psi_detection_magic,Detection of Magic,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,112,MINOR DEVOTIONS: Detection of Magic,explicit_rule,spell-scan,optional,,,
psi_detection_magic,Detection of Magic,CROSS_REFERENCES,spell_detect_magic,Detect Magic,the aural force,,neutral,derived,PHB,112,MINOR DEVOTIONS: Detection of Magic,explicit_reference,spell-scan,optional,,,
psi_dimension_door,Dimension Door,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,114,MAJOR SCIENCES: Dimension Door,explicit_rule,spell-scan,optional,,,
psi_dimension_door,Dimension Door,CROSS_REFERENCES,spell_dimension_door,Dimension Door,the door effect,,neutral,derived,PHB,114,MAJOR SCIENCES: Dimension Door,explicit_reference,spell-scan,optional,,,
psi_dimension_walk,Dimension Walk,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,114,MAJOR SCIENCES: Dimension Walk,explicit_rule,spell-scan,optional,,,
psi_dimension_walk,Dimension Walk,EXCLUDES,cbt_encounter_reactions,Encounter Reactions,encounters in transit,,negates,derived,PHB,114,MAJOR SCIENCES: Dimension Walk,explicit_rule,spell-scan,optional,,,
psi_dimension_walk,Dimension Walk,MODIFIES,ex_movement_rate,Movement Rate,distance crossed,,improves,read,PHB,114,MAJOR SCIENCES: Dimension Walk,explicit_rule,spell-scan,optional,,,
psi_domination,Domination,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,112,MINOR DEVOTIONS: Domination,explicit_rule,spell-scan,optional,,,
psi_domination,Domination,CONSUMES,psi_strength_points,Psionic Strength,upkeep of control,,neutral,derived,PHB,112,MINOR DEVOTIONS: Domination,explicit_rule,spell-scan,optional,,,
psi_domination,Domination,RESOLVED_BY,save_spell,Spell,the save negates control,,governs,derived,PHB,112,MINOR DEVOTIONS: Domination,explicit_rule,spell-scan,optional,,,
psi_empathy,Empathy,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,112,MINOR DEVOTIONS: Empathy,explicit_rule,spell-scan,optional,,,
psi_empathy,Empathy,FEEDS_INTO,cbt_encounter_reactions,Encounter Reactions,drives and emotions,,neutral,derived,PHB,112,MINOR DEVOTIONS: Empathy,explicit_rule,spell-scan,optional,,,
psi_energy_control,Energy Control,CONSTRAINS,rule_spell_casting,Casting a Spell,spells into the area,,negates,read,PHB,115,MAJOR SCIENCES: Energy Control,explicit_rule,spell-scan,optional,,,
psi_energy_control,Energy Control,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,115,MAJOR SCIENCES: Energy Control,explicit_rule,spell-scan,optional,,,
psi_energy_control,Energy Control,EXCLUDES,cbt_damage,Damage,directed energy,,negates,derived,PHB,115,MAJOR SCIENCES: Energy Control,explicit_rule,spell-scan,optional,,,
psi_esp,ESP,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,112,MINOR DEVOTIONS: ESP,explicit_rule,spell-scan,optional,,,
psi_esp,ESP,CROSS_REFERENCES,spell_esp,ESP,thoughts received,,neutral,derived,PHB,112,MINOR DEVOTIONS: ESP,explicit_reference,spell-scan,optional,,,
psi_esp,ESP,GATES,psi_telepathic_projection,Telepathic Projection,or possess ESP,,enables,derived,PHB,116,MAJOR SCIENCES: Telepathic Projection,explicit_rule,spell-scan,optional,,,
psi_etherealness,Etherealness,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,115,MAJOR SCIENCES: Etherealness,explicit_rule,spell-scan,optional,,,
psi_etherealness,Etherealness,GATES,rule_ethereal_plane,Ethereal Plane,means of reaching it,,enables,derived,PHB,115,MAJOR SCIENCES: Etherealness,explicit_rule,spell-scan,optional,,,
psi_etherealness,Etherealness,GATES,rule_inner_planes,The Inner Planes,materialising on them,,enables,derived,PHB,115,MAJOR SCIENCES: Etherealness,explicit_rule,spell-scan,optional,,,
psi_expansion,Expansion,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,112,MINOR DEVOTIONS: Expansion,explicit_rule,spell-scan,optional,,,
psi_expansion,Expansion,MODIFIES,abil_strength,Strength,strength equivalent,,improves,read,PHB,112,MINOR DEVOTIONS: Expansion,explicit_rule,spell-scan,optional,,,
psi_expansion,Expansion,MODIFIES,cbt_damage,Damage,bonus to damage inflicted,,improves,read,PHB,112,MINOR DEVOTIONS: Expansion,explicit_rule,spell-scan,optional,,,
psi_expansion,Expansion,TRIGGERS,item_magic_item,Magic Device,expanded magical items,,inflicts,read,PHB,112,MINOR DEVOTIONS: Expansion,explicit_rule,spell-scan,optional,,,
psi_hypnosis,Hypnosis,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,113,MINOR DEVOTIONS: Hypnosis,explicit_rule,spell-scan,optional,,,
psi_hypnosis,Hypnosis,CROSS_REFERENCES,spell_charm_monster,Charm Monster,similar to the spell,,neutral,derived,PHB,113,MINOR DEVOTIONS: Hypnosis,explicit_reference,spell-scan,optional,,,
psi_hypnosis,Hypnosis,CROSS_REFERENCES,spell_charm_person,Charm Person,similar to the spell,,neutral,derived,PHB,113,MINOR DEVOTIONS: Hypnosis,explicit_reference,spell-scan,optional,,,
psi_hypnosis,Hypnosis,CROSS_REFERENCES,spell_suggestion,Suggestion,similar to the spell,,neutral,derived,PHB,113,MINOR DEVOTIONS: Hypnosis,explicit_reference,spell-scan,optional,,,
psi_hypnosis,Hypnosis,RESOLVED_BY,save_spell,Spell,who may save,,governs,derived,PHB,113,MINOR DEVOTIONS: Hypnosis,explicit_rule,spell-scan,optional,,,
psi_invisibility,Invisibility,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,113,MINOR DEVOTIONS: Invisibility,explicit_rule,spell-scan,optional,,,
psi_invisibility,Invisibility,CROSS_REFERENCES,spell_invisibility,Invisibility,closely resembles the spell,,neutral,derived,PHB,113,MINOR DEVOTIONS: Invisibility,explicit_reference,spell-scan,optional,,,
psi_invisibility,Invisibility,EXCLUDES,rule_detection_invisibility,Detection of Invisibility,magical detection,,negates,derived,PHB,113,MINOR DEVOTIONS: Invisibility,explicit_rule,spell-scan,optional,,,
psi_levitation,Levitation,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,113,MINOR DEVOTIONS: Levitation,explicit_rule,spell-scan,optional,,,
psi_levitation,Levitation,CROSS_REFERENCES,spell_levitate,Levitation,similar to the spell,,neutral,derived,PHB,113,MINOR DEVOTIONS: Levitation,explicit_reference,spell-scan,optional,,,
psi_major_sciences,Major Sciences,DERIVED_FROM,psi_disciplines,Psionic Discipline,the major division,,neutral,derived,PHB,111,PSIONIC DISCIPLINES,explicit_rule,page-sweep,optional,,,
psi_mass_domination,Mass Domination,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,115,MAJOR SCIENCES: Mass Domination,explicit_rule,spell-scan,optional,,,
psi_mass_domination,Mass Domination,CROSS_REFERENCES,psi_domination,Domination,minds dominated,,neutral,derived,PHB,115,MAJOR SCIENCES: Mass Domination,explicit_reference,spell-scan,optional,,,
psi_mass_domination,Mass Domination,MODIFIES,save_spell,Spell,the saving throw,,worsens,read,PHB,115,MAJOR SCIENCES: Mass Domination,explicit_rule,spell-scan,optional,,,
psi_mass_domination,Mass Domination,RESOLVED_BY,save_spell,Spell,the save negates control,,governs,derived,PHB,115,MAJOR SCIENCES: Mass Domination,explicit_rule,spell-scan,optional,,,
psi_mind_bar,Mind Bar,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,115,MAJOR SCIENCES: Mind Bar,explicit_rule,spell-scan,optional,,,
psi_mind_bar,Mind Bar,EXCLUDES,monster_demon_devil,Demons and Devils,influence and possession,,negates,derived,PHB,115,MAJOR SCIENCES: Mind Bar,explicit_rule,spell-scan,optional,,,
psi_mind_bar,Mind Bar,EXCLUDES,psi_domination,Domination,the psionic power,,negates,derived,PHB,115,MAJOR SCIENCES: Mind Bar,explicit_rule,spell-scan,optional,,,
psi_mind_bar,Mind Bar,EXCLUDES,psi_empathy,Empathy,the psionic power,,negates,derived,PHB,115,MAJOR SCIENCES: Mind Bar,explicit_rule,spell-scan,optional,,,
psi_mind_bar,Mind Bar,EXCLUDES,psi_hypnosis,Hypnosis,the psionic power,,negates,derived,PHB,115,MAJOR SCIENCES: Mind Bar,explicit_rule,spell-scan,optional,,,
psi_mind_bar,Mind Bar,EXCLUDES,psi_invisibility,Invisibility,seeing the invisible,,negates,derived,PHB,115,MAJOR SCIENCES: Mind Bar,explicit_rule,spell-scan,optional,,,
psi_mind_bar,Mind Bar,EXCLUDES,psi_telepathy,Telepathy,the psionic power,,negates,derived,PHB,115,MAJOR SCIENCES: Mind Bar,explicit_rule,spell-scan,optional,,,
psi_mind_bar,Mind Bar,EXCLUDES,spell_charm_person,Charm Person,the magical attack,,negates,derived,PHB,115,MAJOR SCIENCES: Mind Bar,explicit_rule,spell-scan,optional,,,
psi_mind_bar,Mind Bar,EXCLUDES,spell_confusion,Confusion,the magical attack,,negates,derived,PHB,115,MAJOR SCIENCES: Mind Bar,explicit_rule,spell-scan,optional,,,
psi_mind_bar,Mind Bar,EXCLUDES,spell_esp,ESP,the magical attack,,negates,derived,PHB,115,MAJOR SCIENCES: Mind Bar,explicit_rule,spell-scan,optional,,,
psi_mind_bar,Mind Bar,EXCLUDES,spell_fear,Fear,the magical attack,,negates,derived,PHB,115,MAJOR SCIENCES: Mind Bar,explicit_rule,spell-scan,optional,,,
